plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
PLT0288,"Cardinals, Grosbeaks and Buntings",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Cardinals, Grosbeaks and Buntings",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Chickadees and Titmice,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Chickadees and Titmice,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,"Crows, Magpies and Jays",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Crows, Magpies and Jays",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Finches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Finches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Hummingbirds,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Hummingbirds,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Mockingbirds and Thrashers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Mockingbirds and Thrashers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,New World Sparrows,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: New World Sparrows,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Nuthatches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Nuthatches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Orioles,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Orioles,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Thrushes,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Thrushes,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Vireos,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Vireos,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Waxwings,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Waxwings,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Wood Warblers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wood Warblers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Woodpeckers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Woodpeckers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0288,Wrens,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wrens,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0289,"Cardinals, Grosbeaks and Buntings",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Cardinals, Grosbeaks and Buntings",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0289,Chickadees and Titmice,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Chickadees and Titmice,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0289,"Crows, Magpies and Jays",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Crows, Magpies and Jays",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0289,Finches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Finches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0289,Hummingbirds,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Hummingbirds,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
