plant_scientific_name,plant_common_name,plant_type,evidence_source,source_url_or_citation,audubon_attributes_original,audubon_attributes_normalized,bird_common_name,bird_group_original,bird_scientific_name,rank,interaction_class,interaction_type,direct_species_interaction,direct_food_interaction,score_use,evidence_level,evidence_notes
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda punctata,Spotted Beebalm,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/spotted-beebalm?zipcode=78666,Butterflies; Caterpillars,butterflies; caterpillars,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
